,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj_descriptive_only,note
Ero1l,21.0340931418227,-0.0835483977634826,0.481859381612507,-0.173387508787095,0.862346842947398,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Celf1,39.8511528056953,-0.0633984038772024,0.365383261307114,-0.173512064155326,0.862248945881929,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Serpine2,311.505478829522,-0.0898351138900407,0.516407980297062,-0.173961513604734,0.861895708680048,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Asf1a,21.7499871797117,-0.0772615626904699,0.443689817004727,-0.174134180522892,0.861760011371919,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Spcs2,117.626423287226,-0.0509531779803466,0.292592504930016,-0.174143825018805,0.861752431973501,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Aspn,268.519684141306,-0.0714360996744437,0.409588144399141,-0.174409588390893,0.861543579362324,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Upf3a,28.8034500008258,-0.0794205404206761,0.453352098302543,-0.175185117082385,0.86093417833939,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Ppp1r12c,29.4937937745405,-0.0740446127192944,0.421960230411474,-0.175477704728452,0.860704288011823,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Fst,152.977247913473,-0.0744754816020385,0.422150054855349,-0.176419452622262,0.859964423357075,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Mtf2,15.8816985684473,-0.0912273622294409,0.515549983995003,-0.176951537312675,0.859546456381735,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Dcaf12,24.9567854973934,-0.0725318484578545,0.409565563031428,-0.177094597311856,0.859434085574648,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Creb3,30.0784252706762,-0.0675627988307336,0.381032470893603,-0.177315068902879,0.859260915064543,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Amotl1,38.2556288923147,-0.0656172966572034,0.369651714632156,-0.177511138349513,0.859106917027299,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Dgcr6,28.4737147051625,-0.0723016545179293,0.406610381948201,-0.177815564303865,0.858867823597134,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Rab28,33.2667696607388,-0.0664146072649182,0.373145781674113,-0.177985684219583,0.858734218567802,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Rragc,46.1362259586618,-0.0703211706061778,0.394807768146846,-0.178114961963014,0.858632691968359,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Pdcd2l,9.63479798961604,-0.105110102521375,0.589799077228203,-0.178213406191387,0.858555381637951,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Pibf1,11.3764420490635,-0.110199722224277,0.618327059666342,-0.178222383286512,0.858548331803139,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Rnf40,8.93252177403283,-0.109811605533094,0.61474013449037,-0.17863093585736,0.858227501862559,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Snrpf,140.615605118726,-0.0558636745464774,0.312211962096439,-0.178928680923576,0.857993702067678,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Tmod2,18.294398631021,-0.0869734568619733,0.48549111049682,-0.179145312821424,0.857823602984036,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Osbpl9,33.313912904729,-0.066232330880511,0.369239243682348,-0.179375112515098,0.8576431717797,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Sema3b,27.883342139242,-0.0855636347502462,0.476013289192048,-0.179750516830057,0.857348432591394,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Brd9,29.6248073381944,-0.0735283239435703,0.408109935538263,-0.180167934031286,0.857020731402683,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Cd44,109.738544253613,-0.0655751044966011,0.36377086452714,-0.180264861458438,0.856944640234954,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Esyt2,53.0667395170131,-0.0627718618302824,0.346324356418442,-0.181251652293375,0.856170053275805,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Cdk16,35.5544721192365,-0.0703131757219918,0.38742162712898,-0.181490063533762,0.855982931795289,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Noct,60.1251526922587,-0.0667647382508015,0.367779780746618,-0.181534553409284,0.85594801398805,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Rpl3,979.252535191003,-0.0440109939258595,0.242338007845095,-0.181609951807443,0.855888838320524,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Larp1b,16.4968643034969,-0.0863621152683362,0.475179082885869,-0.181746458080267,0.855781704819503,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Atad1,20.0498237418412,-0.0845752666696534,0.464707559089074,-0.181996752614567,0.855585274381018,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Ppp3r1,38.3980248426461,-0.0644624184012133,0.353636140720914,-0.182284588531596,0.855359392634391,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
C1qtnf3,50.9118312439501,-0.186199125455467,1.02048675208894,-0.18246109033196,0.855220887167567,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Zfp397,13.5671003571174,-0.0957806758950685,0.524862338464494,-0.182487233081495,0.85520037266404,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Ints6,61.3940814272065,-0.0627468000195294,0.34369856580199,-0.182563461890262,0.855140555636916,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Zbtb7a,51.9068806123124,-0.0617844229736521,0.33799226792,-0.18279833249995,0.854956257039287,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Ccdc28b,15.7731238276382,-0.089030804514971,0.486712981760285,-0.182922600899148,0.854858749138573,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Prkra,19.5797853490118,-0.0818840952777615,0.446249090521784,-0.183494144900143,0.854410312475244,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Prkcd,22.6871031213154,-0.0874956991725925,0.476752129420053,-0.183524506285954,0.854386492074004,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Vapb,36.8800596848931,-0.0667373492313041,0.362524032974937,-0.184090827533958,0.853942202075766,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Glipr2,25.0670286790054,-0.0882527751045594,0.479147826577535,-0.18418694651071,0.853866799468962,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Snx27,19.798490143624,-0.0839195515029639,0.455114918085626,-0.184392003355898,0.853705942661487,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Timm44,12.4798098378451,-0.0968442740514612,0.523508228656824,-0.184990929941897,0.853236149651384,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Stk3,17.4963961234346,-0.0887793632265305,0.479048143083003,-0.185324511760289,0.852974513417203,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Arl6ip4,25.4428962830862,-0.079972379676995,0.4313080032838,-0.185418260426699,0.852900986996175,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Aig1,25.5660054640018,-0.077399530910084,0.416809633371635,-0.185695158444366,0.852683825289256,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Rsl24d1,25.6428473478998,-0.0758357805576704,0.408276826994032,-0.185745982979286,0.852643966545778,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Gnb4,29.9856953654695,-0.0766844603987011,0.412187386920805,-0.186042714629292,0.852411264587813,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Mzt1,18.4727226482381,-0.0878369829709803,0.471034961879824,-0.186476567727451,0.852071052807792,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Map2k4,15.606456432131,-0.0958733229489691,0.514119301039205,-0.186480691845604,0.852067818956674,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Rpl7l1,33.9375818114452,-0.0700851426860144,0.375150999083184,-0.186818488707994,0.851802950232186,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Rgs19,12.1867254294021,-0.100904525704148,0.5386343783484,-0.187333987135297,0.851398776777174,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Eif3i,121.563217072485,-0.0551277465844426,0.293400781234392,-0.187892296511652,0.850961081682983,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Rpl24,1078.86653507522,-0.0472086349105971,0.251090608009601,-0.188014339862493,0.850865410059589,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Usp38,11.6065871751216,-0.104546952836605,0.554826180764549,-0.188431902569088,0.850538092968974,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
2010107E04Rik,165.909247876231,-0.0587951486764423,0.311667677387026,-0.18864692408713,0.850369552954311,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Casp8,12.9639124743351,-0.0985344440013358,0.522210538867018,-0.188687199257056,0.850337984884352,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Ubxn1,78.7087485380143,-0.0570104607002437,0.301929929333227,-0.188820170382393,0.850233762526627,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
1110004F10Rik,69.5137652616826,-0.0609973423286992,0.322828482547981,-0.188946594325466,0.850134674256783,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Eny2,101.855491062449,-0.0566025237579681,0.299420157319664,-0.189040458279964,0.850061107311499,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Habp4,13.2337535031144,-0.101233925208419,0.534747523935088,-0.189311629651804,0.849848580990116,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Arhgap24,18.2960650180418,-0.0883383304870634,0.465987787271879,-0.18957220103179,0.849644372524957,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Ercc6l2,10.5352795612822,-0.114644486440612,0.604445935190316,-0.189668719344626,0.849568734173558,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Thap2,32.3412352050013,-0.0704030731772079,0.370336364146127,-0.190105752481353,0.849226262455776,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Paics,39.8347238280448,-0.0721537530635077,0.378801606578266,-0.190479004868211,0.848933793689718,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Impact,46.8058156482187,-0.069989219575441,0.367206939286526,-0.190598847917821,0.848839892874087,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Ergic2,57.0574433106815,-0.0630460035671106,0.330650799479541,-0.1906724667424,0.848782211262543,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Ncs1,10.7731245868438,-0.114294544782752,0.598674605563699,-0.190912632205495,0.848594043134379,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Nrg2,20.9833624395569,-0.144471063374398,0.756737086318064,-0.190913153308408,0.848593634862904,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Alg5,37.5815417414245,-0.0701574703531566,0.367359539012727,-0.19097767419271,0.84854308463112,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Sh3bgrl,57.8117142939819,-0.0654041264045139,0.341816522938488,-0.191342787768875,0.848257040530243,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Tmem256,150.894492769651,-0.0532058521427696,0.278046551251311,-0.191355914696024,0.848246756759584,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Llgl1,15.3609823114729,-0.10672335631544,0.557288951818425,-0.191504525555734,0.848130335275243,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Stim2,18.3757467283713,-0.0898985227561303,0.467778411815613,-0.192181854667475,0.84759975884939,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Senp3,17.3934269540029,-0.0950815004478963,0.494335818215233,-0.192341920096306,0.847474383881333,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Prdx3,26.6759749395353,-0.0815150897276689,0.423790035305353,-0.192347820705446,0.847469762165806,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Cirbp,42.2907693091952,-0.0749591524022014,0.388894366050988,-0.192749391469388,0.84715523988311,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Slc25a4,268.361737044745,-0.0491437530259469,0.254533979512236,-0.193073447875687,0.846901446919846,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Cog3,11.8023289594943,-0.108726360364318,0.562818142099531,-0.193182046262272,0.846816398900162,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Nudt4,57.1038861369779,-0.0754684160649374,0.390580846158479,-0.193220985635112,0.846785904254126,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Synj2bp,27.3793214296669,-0.0834699027684107,0.431659415330104,-0.193369818435626,0.846669350727685,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Rbp1,70.5430874656934,-0.077736703164342,0.401195847426,-0.193762481997475,0.846361865242826,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Skap2,12.5935052242028,-0.118691772104919,0.607791496145915,-0.195283699850293,0.8451708570478,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Taf5l,10.2575053837066,-0.120135515006451,0.61387995908614,-0.195698708238158,0.84484599553834,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Eps15,24.2464602749054,-0.088164454328604,0.449667351008473,-0.196065945483649,0.844558550467613,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Gm37494,12.56435019259,-0.102644472847043,0.523389798861552,-0.196114775393615,0.844520331727783,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Pdcd2,11.5569630899993,-0.110113691364017,0.558681362869628,-0.197095694759578,0.84375265243377,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Usp47,36.5185194683724,-0.074004510410369,0.375410794811126,-0.197129415118714,0.84372626510956,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Rpl36al,265.331281216106,-0.0554026632849325,0.280508441777878,-0.197508007009655,0.843430016166489,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Pgghg,9.95172618561251,-0.118628409983301,0.600310167269292,-0.197611862086097,0.843348753222868,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Hbp1,47.1562940615132,-0.0700840639502452,0.354072220969931,-0.197937199812682,0.843094198696489,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Usp37,18.0771550806646,-0.100239091072821,0.504760093523634,-0.198587591132791,0.842585361124117,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Srpx2,48.3948159077453,-0.0818251244885867,0.41186684506902,-0.198668879197777,0.842521769531959,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Pa2g4,55.5932572337747,-0.0733620302879655,0.369203235825809,-0.19870364928919,0.842494569229132,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Got2,22.9381824373035,-0.0844518357700692,0.424425886630802,-0.19897899357758,0.842279176721378,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Pla1a,35.3584100747755,-0.217804861812452,1.09289977826996,-0.199290791473335,0.842035282039942,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Golph3,61.7600350800226,-0.0646835090517948,0.324519212657988,-0.199321046424345,0.842011616805654,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Sema5a,24.6483058031899,-0.0924651444976664,0.463196661981565,-0.199623943968203,0.841774700102764,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Zer1,8.02605950204728,-0.136521490061092,0.682262916607724,-0.20010099733969,0.841401593376092,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Katna1,26.5935875290703,-0.0794663832798099,0.396812656727201,-0.200261715276993,0.841275902786982,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Arpc3,190.301900803465,-0.0515167650278584,0.257243928575079,-0.200264260125474,0.841273912602921,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Uck1,9.00632294025468,-0.129162276208928,0.644625576327969,-0.200367904954509,0.841192858624792,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
AY036118,669.678833962578,-0.0687418129451758,0.342985861006042,-0.200421710514664,0.841150781408301,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Lrpprc,9.81571457915977,-0.115954650789804,0.575953600357949,-0.201326375454097,0.840443380142222,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Idh3a,21.7255138884227,-0.090197820966639,0.447994976001039,-0.201336679647117,0.840435323536375,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Oxct1,76.7070288088483,-0.0605147156590436,0.300455367602446,-0.201410000233762,0.84037799637911,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Cxcl16,11.9912266796561,-0.121090916873159,0.600522419994628,-0.201642624557202,0.840196120035674,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Spcs3,35.1998952605558,-0.0743551548135805,0.368683726180375,-0.201677344383796,0.840168975217528,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Gak,16.4283522621766,-0.0984639481383075,0.487638875014088,-0.201919808250445,0.839979416276981,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Stom,13.2075189406804,-0.125681660570463,0.622206291241966,-0.2019935547736,0.839921762875515,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Chka,73.6353154899619,-0.064249164785798,0.317712990776123,-0.202223914825917,0.839741678011842,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Urgcp,6.90071165588488,-0.145026498646985,0.717081024139282,-0.202245623248868,0.839724707800448,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Aspscr1,14.9586660987367,-0.102229811494676,0.504245720205932,-0.202738084624547,0.8393397540514,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Efhd2,20.806721662994,-0.0945147158770623,0.465441721138766,-0.203064554775664,0.839084575706084,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Rhoc,130.002661454271,-0.0633090609341505,0.311706287785661,-0.203104856767226,0.839053075696988,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Epb41l2,68.237659264563,-0.067749952232739,0.333549637080279,-0.203118051111634,0.839042763062428,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Rbsn,10.9727800665935,-0.121486406925893,0.597909539619893,-0.203185262779258,0.838990231183283,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Nup153,26.9461020297706,-0.0822650583874688,0.40419467226237,-0.203528309581649,0.838722120862804,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Scaf11,58.1011511326878,-0.0774700823646395,0.380499933396147,-0.203600777727295,0.838665485335434,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Hbb-bt,57.8140859571713,-0.205286488915335,1.00721839225475,-0.203815270346468,0.838497859304082,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
mt-Atp6,5115.28184013122,-0.0567943415650404,0.278605681006347,-0.203852058435759,0.838469110139806,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
C330007P06Rik,9.89800125459182,-0.120542241804509,0.590322668668599,-0.204197209767291,0.838199391705243,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Eef1d,214.482567873269,-0.0657067428747346,0.321018483696463,-0.204682117110936,0.837820493084207,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Tmem204,12.6193366538373,-0.139091591917129,0.679002718985791,-0.204846885038821,0.837691754691467,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Prdx4,114.093964989649,-0.0634326556019457,0.309246068250105,-0.205120330101155,0.837478113007568,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Vrk3,14.0530574836554,-0.107780897871486,0.524409081335816,-0.205528282608947,0.837159403398918,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Mon2,39.5235680689936,-0.0781123216659207,0.379717756374162,-0.20571153272314,0.837016249418551,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Msmo1,13.4354688647109,-0.131660257630928,0.636950368297524,-0.206704107861397,0.83624094907742,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Adcy6,13.1748317574864,-0.111868764600646,0.540810812639148,-0.206853786918069,0.836124048564101,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Vps29,64.8504889398953,-0.0660385547991564,0.318474010121441,-0.207359321955265,0.835729248518628,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
D030056L22Rik,11.7769033957046,-0.113084030037149,0.544161497173922,-0.207813361703182,0.835374699242117,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Gapvd1,29.9838213619572,-0.0823583128341993,0.395919071040359,-0.208018049289178,0.835214874313287,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Smo,36.0888149506355,-0.0770189355256604,0.369691359305641,-0.208333069158874,0.834968912614725,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Dennd2a,19.9837069296957,-0.0973304016323623,0.466790008461462,-0.208510036350527,0.834830746977967,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Nedd9,14.2988521096418,-0.117489272679002,0.563062271913198,-0.208661241464096,0.834712698904337,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Dnajc3,125.603610786472,-0.0588155416313318,0.281667210356281,-0.208812170777479,0.83459486986625,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Srsf7,107.725684258094,-0.0692662902091142,0.331424281743081,-0.208995822046645,0.834451500126047,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Ube2e2,27.257148536486,-0.0919754900568488,0.439473917750227,-0.209285435021249,0.83422542119198,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Arhgap5,56.5581577763117,-0.0727716086470314,0.34756589479261,-0.209374998345145,0.834155508655503,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Slc26a11,8.74516476383742,-0.130330778874649,0.62169355881379,-0.209638296918058,0.833949987130421,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Park7,136.984781878533,-0.0692212222333157,0.329838360476259,-0.209864074431385,0.833773762247118,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Surf1,24.7742235387103,-0.090662964451913,0.431765429749289,-0.209981990694711,0.833681729031914,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Nek7,29.8731216126641,-0.0835049269866509,0.397320998384602,-0.210169931431158,0.833535046680687,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Hist1h2ae,22.6745930189037,-0.160446899940415,0.763323068181487,-0.210195272000174,0.83351526953695,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Rcn2,83.5980558613306,-0.0667848478631841,0.317486789257202,-0.21035473009581,0.833390822275577,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Mapre1,103.461499305709,-0.0693604090046176,0.329577702398933,-0.210452371321714,0.833314621349131,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Ywhab,124.777595507421,-0.0581657481911537,0.27625379129636,-0.210551854938181,0.83323698419918,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Robo2,44.6624849657714,-0.0811869848717919,0.385538514388777,-0.210580737959484,0.833214444154541,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Dlg1,26.0602490765006,-0.0939712340372273,0.446028840945365,-0.210684210101871,0.833133696570055,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Akt3,9.25545636210205,-0.128586114890137,0.609698135993856,-0.210901276056112,0.832964308373952,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Polr3k,17.6676466242747,-0.103441736865437,0.49026770178109,-0.21099031506592,0.832894828705546,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Man2b1,32.2340443623526,-0.0834394354395715,0.394703561124891,-0.211397726439995,0.832576930696317,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Usp34,53.3258687730174,-0.0684878214173032,0.323350231662537,-0.211806934744306,0.832257658124382,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Ccnl2,90.2325202520142,-0.0628276647518036,0.296189809091328,-0.212119603117172,0.832013726600268,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Kdelc2,26.891195564388,-0.0907160318249726,0.42719243871001,-0.212354020354169,0.831830854133915,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
Mapk1,47.8260031228222,-0.082850140111499,0.389669117487565,-0.212616644207487,0.831625988067857,0.999550560551813,"n=3 pooled libraries per group; padj shown for ranking only, not a validated significance test"
