Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2023	Positive Regulation Of Cytoskeleton Organization (GO:0051495)	2/79	1.870767e-01	2.958057e-01	0	0	2.587302e+00	4.336929e+00	GSN;NES
GO_Biological_Process_2023	Positive Regulation Of Protein Modification By Small Protein Conjugation Or Removal (GO:1903322)	2/79	1.870767e-01	2.958057e-01	0	0	2.587302e+00	4.336929e+00	NSMCE3;ZC3H12A
GO_Biological_Process_2023	Regulation Of Lipopolysaccharide-Mediated Signaling Pathway (GO:0031664)	1/21	1.903576e-01	2.958057e-01	0	0	4.969849e+00	8.244237e+00	CD55
GO_Biological_Process_2023	Regulation Of Membrane Protein Ectodomain Proteolysis (GO:0051043)	1/21	1.903576e-01	2.958057e-01	0	0	4.969849e+00	8.244237e+00	TIMP2
GO_Biological_Process_2023	Aminoglycan Biosynthetic Process (GO:0006023)	1/21	1.903576e-01	2.958057e-01	0	0	4.969849e+00	8.244237e+00	UGDH
GO_Biological_Process_2023	Anaphase-Promoting Complex-Dependent Catabolic Process (GO:0031145)	1/21	1.903576e-01	2.958057e-01	0	0	4.969849e+00	8.244237e+00	CDC20
GO_Biological_Process_2023	Regulation Of Steroid Metabolic Process (GO:0019218)	1/21	1.903576e-01	2.958057e-01	0	0	4.969849e+00	8.244237e+00	RORA
GO_Biological_Process_2023	Cellular Response To Nerve Growth Factor Stimulus (GO:1990090)	1/21	1.903576e-01	2.958057e-01	0	0	4.969849e+00	8.244237e+00	NTRK2
GO_Biological_Process_2023	Chaperone-Mediated Protein Complex Assembly (GO:0051131)	1/21	1.903576e-01	2.958057e-01	0	0	4.969849e+00	8.244237e+00	HSPD1
GO_Biological_Process_2023	Skin Epidermis Development (GO:0098773)	1/21	1.903576e-01	2.958057e-01	0	0	4.969849e+00	8.244237e+00	STMN1
GO_Biological_Process_2023	Focal Adhesion Assembly (GO:0048041)	1/21	1.903576e-01	2.958057e-01	0	0	4.969849e+00	8.244237e+00	SORBS1
GO_Biological_Process_2023	Macrophage Differentiation (GO:0030225)	1/21	1.903576e-01	2.958057e-01	0	0	4.969849e+00	8.244237e+00	IL33
GO_Biological_Process_2023	Modulation By Host Of Viral Genome Replication (GO:0044827)	1/21	1.903576e-01	2.958057e-01	0	0	4.969849e+00	8.244237e+00	ZC3H12A
GO_Biological_Process_2023	Negative Regulation Of GTPase Activity (GO:0034260)	1/21	1.903576e-01	2.958057e-01	0	0	4.969849e+00	8.244237e+00	CPEB2
GO_Biological_Process_2023	Negative Regulation Of Biomineral Tissue Development (GO:0070168)	1/21	1.903576e-01	2.958057e-01	0	0	4.969849e+00	8.244237e+00	GAS6
GO_Biological_Process_2023	Negative Regulation Of Tumor Necrosis Factor-Mediated Signaling Pathway (GO:0010804)	1/21	1.903576e-01	2.958057e-01	0	0	4.969849e+00	8.244237e+00	GAS6
GO_Biological_Process_2023	Positive Regulation Of G2/M Transition Of Mitotic Cell Cycle (GO:0010971)	1/21	1.903576e-01	2.958057e-01	0	0	4.969849e+00	8.244237e+00	CCND1
GO_Biological_Process_2023	Positive Regulation Of T Cell Cytokine Production (GO:0002726)	1/21	1.903576e-01	2.958057e-01	0	0	4.969849e+00	8.244237e+00	CD55
GO_Biological_Process_2023	Positive Regulation Of Amyloid Precursor Protein Catabolic Process (GO:1902993)	1/21	1.903576e-01	2.958057e-01	0	0	4.969849e+00	8.244237e+00	EPHA4
GO_Biological_Process_2023	Positive Regulation Of Granulocyte Chemotaxis (GO:0071624)	1/21	1.903576e-01	2.958057e-01	0	0	4.969849e+00	8.244237e+00	CCL19
GO_Biological_Process_2023	Positive Regulation Of Interferon-Alpha Production (GO:0032727)	1/21	1.903576e-01	2.958057e-01	0	0	4.969849e+00	8.244237e+00	HSPD1
GO_Biological_Process_2023	Regulation Of Anoikis (GO:2000209)	1/21	1.903576e-01	2.958057e-01	0	0	4.969849e+00	8.244237e+00	BCL2
GO_Biological_Process_2023	Regulation Of Cardiac Conduction (GO:1903779)	1/21	1.903576e-01	2.958057e-01	0	0	4.969849e+00	8.244237e+00	AGT
GO_Biological_Process_2023	Calcium Ion Transmembrane Transport (GO:0070588)	2/80	1.906887e-01	2.958057e-01	0	0	2.554002e+00	4.232269e+00	GAS6;CACNA1G
GO_Biological_Process_2023	Regulation Of Protein Localization To Plasma Membrane (GO:1903076)	2/80	1.906887e-01	2.958057e-01	0	0	2.554002e+00	4.232269e+00	SORBS1;NKD2
GO_Biological_Process_2023	Negative Regulation Of Protein Serine/Threonine Kinase Activity (GO:0071901)	2/80	1.906887e-01	2.958057e-01	0	0	2.554002e+00	4.232269e+00	BMP4;AGT
GO_Biological_Process_2023	Regulation Of Interleukin-8 Production (GO:0032677)	2/81	1.943101e-01	3.006465e-01	0	0	2.521545e+00	4.131046e+00	ANXA1;KLF4
GO_Biological_Process_2023	Activation Of Protein Kinase Activity (GO:0032147)	2/81	1.943101e-01	3.006465e-01	0	0	2.521545e+00	4.131046e+00	GAS6;PRLR
GO_Biological_Process_2023	Negative Regulation Of NF-kappaB Transcription Factor Activity (GO:0032088)	2/81	1.943101e-01	3.006465e-01	0	0	2.521545e+00	4.131046e+00	ZC3H12A;KLF4
GO_Biological_Process_2023	Regulation Of Phosphorylation (GO:0042325)	2/82	1.979403e-01	3.031646e-01	0	0	2.489899e+00	4.033113e+00	BMP4;PLXNB2
GO_Biological_Process_2023	Cellular Response To Organic Substance (GO:0071310)	2/82	1.979403e-01	3.031646e-01	0	0	2.489899e+00	4.033113e+00	GHR;CLEC3B
GO_Biological_Process_2023	Negative Regulation Of Apoptotic Signaling Pathway (GO:2001234)	2/82	1.979403e-01	3.031646e-01	0	0	2.489899e+00	4.033113e+00	BMP4;BCL2
GO_Biological_Process_2023	Regulation Of Mononuclear Cell Migration (GO:0071675)	1/22	1.984626e-01	3.031646e-01	0	0	4.732950e+00	7.653913e+00	RARRES2
GO_Biological_Process_2023	Regulation Of Neural Precursor Cell Proliferation (GO:2000177)	1/22	1.984626e-01	3.031646e-01	0	0	4.732950e+00	7.653913e+00	NES
GO_Biological_Process_2023	Regulation Of Protein Export From Nucleus (GO:0046825)	1/22	1.984626e-01	3.031646e-01	0	0	4.732950e+00	7.653913e+00	GAS6
GO_Biological_Process_2023	Response To Gamma Radiation (GO:0010332)	1/22	1.984626e-01	3.031646e-01	0	0	4.732950e+00	7.653913e+00	CRYAB
GO_Biological_Process_2023	Negative Regulation Of G Protein-Coupled Receptor Signaling Pathway (GO:0045744)	1/22	1.984626e-01	3.031646e-01	0	0	4.732950e+00	7.653913e+00	STMN1
GO_Biological_Process_2023	Negative Regulation Of Cell Development (GO:0010721)	1/22	1.984626e-01	3.031646e-01	0	0	4.732950e+00	7.653913e+00	MBD1
GO_Biological_Process_2023	Negative Regulation Of Extrinsic Apoptotic Signaling Pathway In Absence Of Ligand (GO:2001240)	1/22	1.984626e-01	3.031646e-01	0	0	4.732950e+00	7.653913e+00	BCL2
GO_Biological_Process_2023	Negative Regulation Of Myeloid Cell Differentiation (GO:0045638)	1/22	1.984626e-01	3.031646e-01	0	0	4.732950e+00	7.653913e+00	ZFP36L1
GO_Biological_Process_2023	Negative Regulation Of Signal Transduction In Absence Of Ligand (GO:1901099)	1/22	1.984626e-01	3.031646e-01	0	0	4.732950e+00	7.653913e+00	BCL2
GO_Biological_Process_2023	Positive Regulation Of Phosphatase Activity (GO:0010922)	1/22	1.984626e-01	3.031646e-01	0	0	4.732950e+00	7.653913e+00	PPP1R15A
GO_Biological_Process_2023	Positive Regulation Of Protein Autophosphorylation (GO:0031954)	1/22	1.984626e-01	3.031646e-01	0	0	4.732950e+00	7.653913e+00	PDGFA
GO_Biological_Process_2023	Positive Regulation Of Receptor Internalization (GO:0002092)	1/22	1.984626e-01	3.031646e-01	0	0	4.732950e+00	7.653913e+00	SFRP4
GO_Biological_Process_2023	Calcium Ion Transmembrane Import Into Cytosol (GO:0097553)	2/83	2.015788e-01	3.071434e-01	0	0	2.459035e+00	3.938328e+00	CCL19;CACNA1G
GO_Biological_Process_2023	Vascular Transport (GO:0010232)	2/83	2.015788e-01	3.071434e-01	0	0	2.459035e+00	3.938328e+00	SLCO2B1;SLC1A5
GO_Biological_Process_2023	Positive Regulation Of Proteasomal Ubiquitin-Dependent Protein Catabolic Process (GO:0032436)	2/83	2.015788e-01	3.071434e-01	0	0	2.459035e+00	3.938328e+00	CDC20;NKD2
GO_Biological_Process_2023	Regulation Of I-kappaB kinase/NF-kappaB Signaling (GO:0043122)	4/232	2.031974e-01	3.093479e-01	0	0	1.751880e+00	2.791755e+00	GJA1;ZC3H12A;RORA;CCL19
GO_Biological_Process_2023	Regulation Of Cellular Response To Transforming Growth Factor Beta Stimulus (GO:1903844)	1/23	2.064868e-01	3.101607e-01	0	0	4.517588e+00	7.126581e+00	SOX11
GO_Biological_Process_2023	Regulation Of Extracellular Matrix Organization (GO:1903053)	1/23	2.064868e-01	3.101607e-01	0	0	4.517588e+00	7.126581e+00	AGT
GO_Biological_Process_2023	Actin Nucleation (GO:0045010)	1/23	2.064868e-01	3.101607e-01	0	0	4.517588e+00	7.126581e+00	ARPC1B
GO_Biological_Process_2023	Regulation Of Lipid Catabolic Process (GO:0050994)	1/23	2.064868e-01	3.101607e-01	0	0	4.517588e+00	7.126581e+00	RARRES2
GO_Biological_Process_2023	Adaptive Immune Response Based On Somatic Recombination Of Immune Receptors Built From Immunoglobulin Superfamily Domains (GO:0002460)	1/23	2.064868e-01	3.101607e-01	0	0	4.517588e+00	7.126581e+00	JAG1
GO_Biological_Process_2023	Regulation Of Nuclear-Transcribed mRNA Catabolic Process, Deadenylation-Dependent Decay (GO:1900151)	1/23	2.064868e-01	3.101607e-01	0	0	4.517588e+00	7.126581e+00	ZFP36L1
GO_Biological_Process_2023	Glial Cell Development (GO:0021782)	1/23	2.064868e-01	3.101607e-01	0	0	4.517588e+00	7.126581e+00	S100A9
GO_Biological_Process_2023	Heparan Sulfate Proteoglycan Biosynthetic Process (GO:0015012)	1/23	2.064868e-01	3.101607e-01	0	0	4.517588e+00	7.126581e+00	UGDH
GO_Biological_Process_2023	Long-Chain Fatty Acid Transport (GO:0015909)	1/23	2.064868e-01	3.101607e-01	0	0	4.517588e+00	7.126581e+00	FABP5
GO_Biological_Process_2023	Negative Regulation Of Actin Filament Polymerization (GO:0030837)	1/23	2.064868e-01	3.101607e-01	0	0	4.517588e+00	7.126581e+00	GSN
GO_Biological_Process_2023	Negative Regulation Of Lymphocyte Activation (GO:0051250)	1/23	2.064868e-01	3.101607e-01	0	0	4.517588e+00	7.126581e+00	SOX11
GO_Biological_Process_2023	Negative Regulation Of Protein Tyrosine Kinase Activity (GO:0061099)	1/23	2.064868e-01	3.101607e-01	0	0	4.517588e+00	7.126581e+00	SH3BP5
GO_Biological_Process_2023	Positive Regulation Of Neuron Apoptotic Process (GO:0043525)	1/23	2.064868e-01	3.101607e-01	0	0	4.517588e+00	7.126581e+00	TYROBP
GO_Biological_Process_2023	Positive Regulation Of Neutrophil Migration (GO:1902624)	1/23	2.064868e-01	3.101607e-01	0	0	4.517588e+00	7.126581e+00	CCL19
GO_Biological_Process_2023	Positive Regulation Of Oxidoreductase Activity (GO:0051353)	1/23	2.064868e-01	3.101607e-01	0	0	4.517588e+00	7.126581e+00	AGT
GO_Biological_Process_2023	Regulation Of Cell Junction Assembly (GO:1901888)	1/23	2.064868e-01	3.101607e-01	0	0	4.517588e+00	7.126581e+00	MYO1C
GO_Biological_Process_2023	Regulation Of Kinase Activity (GO:0043549)	2/85	2.088786e-01	3.121911e-01	0	0	2.399538e+00	3.757681e+00	NTRK2;IRS2
GO_Biological_Process_2023	Integrin-Mediated Signaling Pathway (GO:0007229)	2/85	2.088786e-01	3.121911e-01	0	0	2.399538e+00	3.757681e+00	ADAMTS1;PTN
GO_Biological_Process_2023	Negative Regulation Of Cell Cycle (GO:0045786)	2/85	2.088786e-01	3.121911e-01	0	0	2.399538e+00	3.757681e+00	BMP4;RUNX3
GO_Biological_Process_2023	Nuclear-Transcribed mRNA Catabolic Process (GO:0000956)	2/85	2.088786e-01	3.121911e-01	0	0	2.399538e+00	3.757681e+00	ZC3H12A;ZFP36L1
GO_Biological_Process_2023	Positive Regulation Of Amide Metabolic Process (GO:0034250)	2/85	2.088786e-01	3.121911e-01	0	0	2.399538e+00	3.757681e+00	EPHA4;PLXNB2
GO_Biological_Process_2023	Positive Regulation Of Protein Localization (GO:1903829)	2/85	2.088786e-01	3.121911e-01	0	0	2.399538e+00	3.757681e+00	NGFR;TYROBP
GO_Biological_Process_2023	Regulation Of DNA-templated Transcription (GO:0006355)	23/1922	2.109132e-01	3.149707e-01	0	0	1.224918e+00	1.906350e+00	BRD2;OSR2;IRX5;NFATC1;RORA;POU3F1;KLF4;RUNX3;AGT;KLF2;BMP4;CENPF;SFRP2;EFEMP1;CREB3L1;ALX4;FOSB;CAMTA1;MAFK;GAS6;RREB1;CRYAB;ATF3
GO_Biological_Process_2023	Regulation Of Mitotic Cell Cycle Phase Transition (GO:1901990)	2/86	2.125388e-01	3.150002e-01	0	0	2.370851e+00	3.671573e+00	CENPF;ZFP36L1
GO_Biological_Process_2023	Regulation Of Cytoplasmic Translation (GO:2000765)	1/24	2.144310e-01	3.150002e-01	0	0	4.320953e+00	6.653261e+00	CPEB2
GO_Biological_Process_2023	ERK1 And ERK2 Cascade (GO:0070371)	1/24	2.144310e-01	3.150002e-01	0	0	4.320953e+00	6.653261e+00	ZFP36L1
GO_Biological_Process_2023	Regulation Of Endoplasmic Reticulum Stress-Induced Intrinsic Apoptotic Signaling Pathway (GO:1902235)	1/24	2.144310e-01	3.150002e-01	0	0	4.320953e+00	6.653261e+00	CREB3L1
GO_Biological_Process_2023	Regulation Of Execution Phase Of Apoptosis (GO:1900117)	1/24	2.144310e-01	3.150002e-01	0	0	4.320953e+00	6.653261e+00	ZC3H12A
GO_Biological_Process_2023	Regulation Of Heterotypic Cell-Cell Adhesion (GO:0034114)	1/24	2.144310e-01	3.150002e-01	0	0	4.320953e+00	6.653261e+00	KLF4
GO_Biological_Process_2023	Acylglycerol Homeostasis (GO:0055090)	1/24	2.144310e-01	3.150002e-01	0	0	4.320953e+00	6.653261e+00	RORA
GO_Biological_Process_2023	Amyloid Fibril Formation (GO:1990000)	1/24	2.144310e-01	3.150002e-01	0	0	4.320953e+00	6.653261e+00	GSN
GO_Biological_Process_2023	Regulation Of Neuroblast Proliferation (GO:1902692)	1/24	2.144310e-01	3.150002e-01	0	0	4.320953e+00	6.653261e+00	PTN
GO_Biological_Process_2023	Regulation Of Proteolysis Involved In Protein Catabolic Process (GO:1903050)	1/24	2.144310e-01	3.150002e-01	0	0	4.320953e+00	6.653261e+00	EPHA4
GO_Biological_Process_2023	Response To Hexose (GO:0009746)	1/24	2.144310e-01	3.150002e-01	0	0	4.320953e+00	6.653261e+00	IRS2
GO_Biological_Process_2023	Dicarboxylic Acid Transport (GO:0006835)	1/24	2.144310e-01	3.150002e-01	0	0	4.320953e+00	6.653261e+00	GJA1
GO_Biological_Process_2023	Secondary Alcohol Biosynthetic Process (GO:1902653)	1/24	2.144310e-01	3.150002e-01	0	0	4.320953e+00	6.653261e+00	PMVK
GO_Biological_Process_2023	Gliogenesis (GO:0042063)	1/24	2.144310e-01	3.150002e-01	0	0	4.320953e+00	6.653261e+00	ANXA1
GO_Biological_Process_2023	Iron Ion Transport (GO:0006826)	1/24	2.144310e-01	3.150002e-01	0	0	4.320953e+00	6.653261e+00	SCARA5
GO_Biological_Process_2023	Outflow Tract Septum Morphogenesis (GO:0003148)	1/24	2.144310e-01	3.150002e-01	0	0	4.320953e+00	6.653261e+00	BMP4
GO_Biological_Process_2023	Positive Regulation Of ERBB Signaling Pathway (GO:1901186)	1/24	2.144310e-01	3.150002e-01	0	0	4.320953e+00	6.653261e+00	AGT
GO_Biological_Process_2023	Positive Regulation Of Cell Cycle G2/M Phase Transition (GO:1902751)	1/24	2.144310e-01	3.150002e-01	0	0	4.320953e+00	6.653261e+00	CCND1
GO_Biological_Process_2023	Positive Regulation Of Lipid Metabolic Process (GO:0045834)	1/24	2.144310e-01	3.150002e-01	0	0	4.320953e+00	6.653261e+00	SORBS1
GO_Biological_Process_2023	Regulation Of Actin Nucleation (GO:0051125)	1/24	2.144310e-01	3.150002e-01	0	0	4.320953e+00	6.653261e+00	GSN
GO_Biological_Process_2023	Positive Regulation Of Plasma Membrane Bounded Cell Projection Assembly (GO:0120034)	2/88	2.198775e-01	3.190082e-01	0	0	2.315480e+00	3.507223e+00	CCL19;AGRN
GO_Biological_Process_2023	Regulation Of Macromolecule Metabolic Process (GO:0060255)	3/162	2.209064e-01	3.190082e-01	0	0	1.881142e+00	2.840554e+00	ZC3H12A;ADNP2;ZFP36L1
GO_Biological_Process_2023	Protein Autophosphorylation (GO:0046777)	3/162	2.209064e-01	3.190082e-01	0	0	1.881142e+00	2.840554e+00	EPHA4;NTRK2;DAPK1
GO_Biological_Process_2023	Cellular Response To Oxygen-Containing Compound (GO:1901701)	6/406	2.220005e-01	3.190082e-01	0	0	1.500000e+00	2.257613e+00	GNG2;DAPK1;ZC3H12A;TPM1;RORA;ZFP36L1
GO_Biological_Process_2023	Regulation Of Chondrocyte Differentiation (GO:0032330)	1/25	2.222961e-01	3.190082e-01	0	0	4.140704e+00	6.226562e+00	EFEMP1
GO_Biological_Process_2023	Regulation Of Hippo Signaling (GO:0035330)	1/25	2.222961e-01	3.190082e-01	0	0	4.140704e+00	6.226562e+00	SOX11
GO_Biological_Process_2023	Regulation Of Keratinocyte Proliferation (GO:0010837)	1/25	2.222961e-01	3.190082e-01	0	0	4.140704e+00	6.226562e+00	ZFP36L1
GO_Biological_Process_2023	Activation Of Protein Kinase B Activity (GO:0032148)	1/25	2.222961e-01	3.190082e-01	0	0	4.140704e+00	6.226562e+00	GAS6
GO_Biological_Process_2023	Regulation Of Myelination (GO:0031641)	1/25	2.222961e-01	3.190082e-01	0	0	4.140704e+00	6.226562e+00	PTN
GO_Biological_Process_2023	Regulation Of Postsynapse Organization (GO:0099175)	1/25	2.222961e-01	3.190082e-01	0	0	4.140704e+00	6.226562e+00	EPHA4
GO_Biological_Process_2023	Regulation Of Protein Processing (GO:0070613)	1/25	2.222961e-01	3.190082e-01	0	0	4.140704e+00	6.226562e+00	NKD2
GO_Biological_Process_2023	Regulation Of Synapse Organization (GO:0050807)	1/25	2.222961e-01	3.190082e-01	0	0	4.140704e+00	6.226562e+00	EPHA4
GO_Biological_Process_2023	Cellular Response To Hexose Stimulus (GO:0071331)	1/25	2.222961e-01	3.190082e-01	0	0	4.140704e+00	6.226562e+00	GAS6
GO_Biological_Process_2023	Cellular Response To Steroid Hormone Stimulus (GO:0071383)	1/25	2.222961e-01	3.190082e-01	0	0	4.140704e+00	6.226562e+00	BMP4
GO_Biological_Process_2023	Cholesterol Biosynthetic Process (GO:0006695)	1/25	2.222961e-01	3.190082e-01	0	0	4.140704e+00	6.226562e+00	PMVK
GO_Biological_Process_2023	Ribonucleoside Bisphosphate Metabolic Process (GO:0033875)	1/25	2.222961e-01	3.190082e-01	0	0	4.140704e+00	6.226562e+00	ACOT1
GO_Biological_Process_2023	Ventricular Cardiac Muscle Tissue Development (GO:0003229)	1/25	2.222961e-01	3.190082e-01	0	0	4.140704e+00	6.226562e+00	TPM1
GO_Biological_Process_2023	Wound Healing, Spreading Of Cells (GO:0044319)	1/25	2.222961e-01	3.190082e-01	0	0	4.140704e+00	6.226562e+00	TMEFF2
GO_Biological_Process_2023	Inner Ear Morphogenesis (GO:0042472)	1/25	2.222961e-01	3.190082e-01	0	0	4.140704e+00	6.226562e+00	SOBP
GO_Biological_Process_2023	Myotube Differentiation (GO:0014902)	1/25	2.222961e-01	3.190082e-01	0	0	4.140704e+00	6.226562e+00	ADAMTS5
GO_Biological_Process_2023	Negative Regulation Of Proteolysis Involved In Protein Catabolic Process (GO:1903051)	1/25	2.222961e-01	3.190082e-01	0	0	4.140704e+00	6.226562e+00	EPHA4
GO_Biological_Process_2023	Negative Regulation Of Response To Endoplasmic Reticulum Stress (GO:1903573)	1/25	2.222961e-01	3.190082e-01	0	0	4.140704e+00	6.226562e+00	CREB3L1
GO_Biological_Process_2023	Osteoclast Differentiation (GO:0030316)	1/25	2.222961e-01	3.190082e-01	0	0	4.140704e+00	6.226562e+00	TYROBP
GO_Biological_Process_2023	Peptide Hormone Secretion (GO:0030072)	1/25	2.222961e-01	3.190082e-01	0	0	4.140704e+00	6.226562e+00	ANXA1
GO_Biological_Process_2023	Positive Regulation Of Interleukin-2 Production (GO:0032743)	1/25	2.222961e-01	3.190082e-01	0	0	4.140704e+00	6.226562e+00	PNP
GO_Biological_Process_2023	Purine Nucleoside Bisphosphate Metabolic Process (GO:0034032)	1/25	2.222961e-01	3.190082e-01	0	0	4.140704e+00	6.226562e+00	ACOT1
GO_Biological_Process_2023	Purine Ribonucleotide Catabolic Process (GO:0009154)	1/25	2.222961e-01	3.190082e-01	0	0	4.140704e+00	6.226562e+00	PNP
GO_Biological_Process_2023	Regulation Of B Cell Activation (GO:0050864)	1/25	2.222961e-01	3.190082e-01	0	0	4.140704e+00	6.226562e+00	ZFP36L1
GO_Biological_Process_2023	Regulation Of Biomineral Tissue Development (GO:0070167)	1/25	2.222961e-01	3.190082e-01	0	0	4.140704e+00	6.226562e+00	GAS6
GO_Biological_Process_2023	Cellular Response To Chemical Stress (GO:0062197)	2/89	2.235550e-01	3.203043e-01	0	0	2.288750e+00	3.428771e+00	ZC3H12A;CPEB2
GO_Biological_Process_2023	Positive Regulation Of Peptidyl-Serine Phosphorylation (GO:0033138)	2/89	2.235550e-01	3.203043e-01	0	0	2.288750e+00	3.428771e+00	SFRP2;GAS6
GO_Biological_Process_2023	Regulation Of Phosphatidylinositol 3-Kinase Signaling (GO:0014066)	2/90	2.272373e-01	3.253214e-01	0	0	2.262626e+00	3.352670e+00	NTRK2;PDGFA
GO_Biological_Process_2023	Regulation Of Interferon-Alpha Production (GO:0032647)	1/26	2.300829e-01	3.260262e-01	0	0	3.974874e+00	5.840345e+00	HSPD1
GO_Biological_Process_2023	Regulation Of Keratinocyte Differentiation (GO:0045616)	1/26	2.300829e-01	3.260262e-01	0	0	3.974874e+00	5.840345e+00	ZFP36L1
GO_Biological_Process_2023	Cellular Response To Xenobiotic Stimulus (GO:0071466)	1/26	2.300829e-01	3.260262e-01	0	0	3.974874e+00	5.840345e+00	GAS6
GO_Biological_Process_2023	Regulation Of Vasoconstriction (GO:0019229)	1/26	2.300829e-01	3.260262e-01	0	0	3.974874e+00	5.840345e+00	AGT
GO_Biological_Process_2023	Mitotic G1 DNA Damage Checkpoint Signaling (GO:0031571)	1/26	2.300829e-01	3.260262e-01	0	0	3.974874e+00	5.840345e+00	CCND1
GO_Biological_Process_2023	Negative Regulation Of Catalytic Activity (GO:0043086)	1/26	2.300829e-01	3.260262e-01	0	0	3.974874e+00	5.840345e+00	NES
GO_Biological_Process_2023	Negative Regulation Of Insulin Receptor Signaling Pathway (GO:0046627)	1/26	2.300829e-01	3.260262e-01	0	0	3.974874e+00	5.840345e+00	GRB14
GO_Biological_Process_2023	Negative Regulation Of Interleukin-1 Beta Production (GO:0032691)	1/26	2.300829e-01	3.260262e-01	0	0	3.974874e+00	5.840345e+00	ZC3H12A
GO_Biological_Process_2023	Negative Regulation Of Protein Polymerization (GO:0032272)	1/26	2.300829e-01	3.260262e-01	0	0	3.974874e+00	5.840345e+00	STMN1
GO_Biological_Process_2023	Nucleic Acid Phosphodiester Bond Hydrolysis (GO:0090305)	1/26	2.300829e-01	3.260262e-01	0	0	3.974874e+00	5.840345e+00	ZC3H12A
GO_Biological_Process_2023	Plasma Membrane Invagination (GO:0099024)	1/26	2.300829e-01	3.260262e-01	0	0	3.974874e+00	5.840345e+00	GSN
GO_Biological_Process_2023	Positive Regulation Of Phosphatidylinositol 3-Kinase Activity (GO:0043552)	1/26	2.300829e-01	3.260262e-01	0	0	3.974874e+00	5.840345e+00	CCL19
GO_Biological_Process_2023	Protein Targeting To Lysosome (GO:0006622)	1/26	2.300829e-01	3.260262e-01	0	0	3.974874e+00	5.840345e+00	SCARB2
GO_Biological_Process_2023	Positive Regulation Of Binding (GO:0051099)	2/91	2.309240e-01	3.267039e-01	0	0	2.237090e+00	3.278829e+00	BMP4;STMN1
GO_Biological_Process_2023	Regulation Of Actin Cytoskeleton Organization (GO:0032956)	2/91	2.309240e-01	3.267039e-01	0	0	2.237090e+00	3.278829e+00	DAAM2;PDGFA
GO_Biological_Process_2023	Protein-Containing Complex Assembly (GO:0065003)	5/328	2.320038e-01	3.279740e-01	0	0	1.546162e+00	2.258945e+00	CENPF;CENPW;ZC3H12A;PRLR;HSPD1
GO_Biological_Process_2023	B Cell Activation (GO:0042113)	2/92	2.346145e-01	3.314045e-01	0	0	2.212121e+00	3.207159e+00	BCL2;HSPD1
GO_Biological_Process_2023	Proteolysis (GO:0006508)	5/330	2.356753e-01	3.322448e-01	0	0	1.536489e+00	2.220688e+00	ADAMTS5;ADAMTS1;MMP19;PCSK6;FBXW2
GO_Biological_Process_2023	Regulation Of Chromatin Organization (GO:1902275)	1/27	2.377921e-01	3.322448e-01	0	0	3.821801e+00	5.489477e+00	SSRP1
GO_Biological_Process_2023	Regulation Of Extrinsic Apoptotic Signaling Pathway In Absence Of Ligand (GO:2001239)	1/27	2.377921e-01	3.322448e-01	0	0	3.821801e+00	5.489477e+00	BCL2
GO_Biological_Process_2023	Amino Acid Import Across Plasma Membrane (GO:0089718)	1/27	2.377921e-01	3.322448e-01	0	0	3.821801e+00	5.489477e+00	SLC1A5
GO_Biological_Process_2023	Regulation Of Microtubule Polymerization Or Depolymerization (GO:0031110)	1/27	2.377921e-01	3.322448e-01	0	0	3.821801e+00	5.489477e+00	STMN1
GO_Biological_Process_2023	Cell Surface Receptor Signaling Pathway Involved In Cell-Cell Signaling (GO:1905114)	1/27	2.377921e-01	3.322448e-01	0	0	3.821801e+00	5.489477e+00	BMP4
GO_Biological_Process_2023	Cellular Response To Acid Chemical (GO:0071229)	1/27	2.377921e-01	3.322448e-01	0	0	3.821801e+00	5.489477e+00	KLF2
GO_Biological_Process_2023	Cellular Response To Epidermal Growth Factor Stimulus (GO:0071364)	1/27	2.377921e-01	3.322448e-01	0	0	3.821801e+00	5.489477e+00	ZFP36L1
GO_Biological_Process_2023	Regulation Of Transcription Regulatory Region DNA Binding (GO:2000677)	1/27	2.377921e-01	3.322448e-01	0	0	3.821801e+00	5.489477e+00	SOX11
GO_Biological_Process_2023	Respiratory Tube Development (GO:0030323)	1/27	2.377921e-01	3.322448e-01	0	0	3.821801e+00	5.489477e+00	BMP4
GO_Biological_Process_2023	Microtubule Polymerization Or Depolymerization (GO:0031109)	1/27	2.377921e-01	3.322448e-01	0	0	3.821801e+00	5.489477e+00	STMN1
GO_Biological_Process_2023	Negative Regulation Of Cellular Response To Insulin Stimulus (GO:1900077)	1/27	2.377921e-01	3.322448e-01	0	0	3.821801e+00	5.489477e+00	GRB14
GO_Biological_Process_2023	Positive Regulation Of Ubiquitin-Protein Transferase Activity (GO:0051443)	1/27	2.377921e-01	3.322448e-01	0	0	3.821801e+00	5.489477e+00	CDC20
GO_Biological_Process_2023	Regulation Of Actin Polymerization Or Depolymerization (GO:0008064)	1/27	2.377921e-01	3.322448e-01	0	0	3.821801e+00	5.489477e+00	DAAM2
GO_Biological_Process_2023	Regulation Of Peptidyl-Serine Phosphorylation (GO:0033135)	2/93	2.383085e-01	3.327082e-01	0	0	2.187701e+00	3.137578e+00	SFRP2;GAS6
