Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2023	Pulmonary Valve Morphogenesis (GO:0003184)	2/18	1.004974e-02	1.022452e-01	0	0	1.474256e+01	6.781885e+01	GJA5;NFATC1
GO_Biological_Process_2023	Positive Regulation Of Chemokine Production (GO:0032722)	3/53	1.035589e-02	1.046020e-01	0	0	7.106587e+00	3.247852e+01	CD84;SYK;LCP1
GO_Biological_Process_2023	Cellular Response To Growth Factor Stimulus (GO:0071363)	5/155	1.051830e-02	1.054835e-01	0	0	3.975758e+00	1.810814e+01	IBSP;HAS2;ADAMTS12;RUNX2;TGFBR1
GO_Biological_Process_2023	Hemopoiesis (GO:0030097)	4/101	1.086503e-02	1.059625e-01	0	0	4.902000e+00	2.216785e+01	PTPRC;WNT2B;NOTCH4;RUNX2
GO_Biological_Process_2023	Regulation Of Cellular Response To Growth Factor Stimulus (GO:0090287)	2/19	1.116984e-02	1.059625e-01	0	0	1.387465e+01	6.236014e+01	SFRP4;SULF1
GO_Biological_Process_2023	N-glycan Processing (GO:0006491)	2/19	1.116984e-02	1.059625e-01	0	0	1.387465e+01	6.236014e+01	GNPTAB;ST8SIA4
GO_Biological_Process_2023	Cardiac Epithelial To Mesenchymal Transition (GO:0060317)	2/19	1.116984e-02	1.059625e-01	0	0	1.387465e+01	6.236014e+01	HAS2;TGFBR1
GO_Biological_Process_2023	Phosphate Ion Transport (GO:0006817)	2/19	1.116984e-02	1.059625e-01	0	0	1.387465e+01	6.236014e+01	SLC37A2;XPR1
GO_Biological_Process_2023	Chondroitin Sulfate Proteoglycan Biosynthetic Process (GO:0050650)	2/19	1.116984e-02	1.059625e-01	0	0	1.387465e+01	6.236014e+01	CHST11;CHSY1
GO_Biological_Process_2023	Ganglioside Metabolic Process (GO:0001573)	2/19	1.116984e-02	1.059625e-01	0	0	1.387465e+01	6.236014e+01	ST8SIA4;ST6GALNAC5
GO_Biological_Process_2023	Glycosphingolipid Biosynthetic Process (GO:0006688)	2/19	1.116984e-02	1.059625e-01	0	0	1.387465e+01	6.236014e+01	ST8SIA4;ST6GALNAC5
GO_Biological_Process_2023	Positive Regulation Of Cell Motility (GO:2000147)	6/221	1.167215e-02	1.099846e-01	0	0	3.337777e+00	1.485494e+01	CDH5;PDGFC;PIK3CD;CXCR4;HAS2;TGFBR1
GO_Biological_Process_2023	Positive Regulation Of Vasculature Development (GO:1904018)	4/104	1.199998e-02	1.123198e-01	0	0	4.754217e+00	2.102719e+01	CDH5;VASH2;PIK3CD;CHI3L1
GO_Biological_Process_2023	Endothelial Cell Development (GO:0001885)	2/20	1.234222e-02	1.147582e-01	0	0	1.310317e+01	5.758490e+01	STC1;ICAM1
GO_Biological_Process_2023	Positive Regulation Of Macromolecule Metabolic Process (GO:0010604)	8/364	1.281589e-02	1.183783e-01	0	0	2.701346e+00	1.176995e+01	CDH5;SFRP4;MYC;FN1;PIK3CD;MT3;TGFBR1;LAMTOR5
GO_Biological_Process_2023	Response To Organic Cyclic Compound (GO:0014070)	3/58	1.322722e-02	1.213792e-01	0	0	6.458900e+00	2.793783e+01	ABCB4;SPP1;ALPL
GO_Biological_Process_2023	Regulation Of Lipid Storage (GO:0010883)	2/21	1.356594e-02	1.228811e-01	0	0	1.241291e+01	5.337790e+01	ITGB3;LCP1
GO_Biological_Process_2023	Positive Regulation Of Granulocyte Chemotaxis (GO:0071624)	2/21	1.356594e-02	1.228811e-01	0	0	1.241291e+01	5.337790e+01	RAC2;NCKAP1L
GO_Biological_Process_2023	Regulation Of Cytokine Production (GO:0001817)	5/167	1.415714e-02	1.274142e-01	0	0	3.679012e+00	1.566353e+01	SRGN;PTPRC;NOS2;BCL6B;PIK3CD
GO_Biological_Process_2023	Positive Regulation Of Phagocytosis (GO:0050766)	3/60	1.449014e-02	1.286136e-01	0	0	6.231642e+00	2.638656e+01	FCER1G;PTPRC;NCKAP1L
GO_Biological_Process_2023	Fc Receptor Mediated Stimulatory Signaling Pathway (GO:0002431)	2/22	1.484003e-02	1.286136e-01	0	0	1.179167e+01	4.964795e+01	FCER1G;SYK
GO_Biological_Process_2023	Fc-epsilon Receptor Signaling Pathway (GO:0038095)	2/22	1.484003e-02	1.286136e-01	0	0	1.179167e+01	4.964795e+01	FCER1G;SYK
GO_Biological_Process_2023	Regulation Of Vascular Endothelial Growth Factor Receptor Signaling Pathway (GO:0030947)	2/22	1.484003e-02	1.286136e-01	0	0	1.179167e+01	4.964795e+01	ITGB3;MT3
GO_Biological_Process_2023	Positive Regulation Of Receptor Internalization (GO:0002092)	2/22	1.484003e-02	1.286136e-01	0	0	1.179167e+01	4.964795e+01	SFRP4;SELE
GO_Biological_Process_2023	Regulation Of Cardiac Muscle Cell Membrane Repolarization (GO:0099623)	2/22	1.484003e-02	1.286136e-01	0	0	1.179167e+01	4.964795e+01	KCNE4;GJA5
GO_Biological_Process_2023	T Cell Activation (GO:0042110)	4/111	1.493632e-02	1.286540e-01	0	0	4.441617e+00	1.867238e+01	CD84;PTPRC;PIK3CD;LCP1
GO_Biological_Process_2023	Generation Of Neurons (GO:0048699)	5/172	1.589539e-02	1.342820e-01	0	0	3.567955e+00	1.477749e+01	WNT2B;SPOCK1;ACSL4;MDGA1;RUNX2
GO_Biological_Process_2023	Regulation Of Interleukin-4 Production (GO:0032673)	2/23	1.616358e-02	1.342820e-01	0	0	1.122959e+01	4.632201e+01	FCER1G;SYK
GO_Biological_Process_2023	Artery Development (GO:0060840)	2/23	1.616358e-02	1.342820e-01	0	0	1.122959e+01	4.632201e+01	GJA5;TGFBR1
GO_Biological_Process_2023	Response To BMP (GO:0071772)	2/23	1.616358e-02	1.342820e-01	0	0	1.122959e+01	4.632201e+01	ADAMTS12;RUNX2
GO_Biological_Process_2023	Positive Regulation Of Neutrophil Migration (GO:1902624)	2/23	1.616358e-02	1.342820e-01	0	0	1.122959e+01	4.632201e+01	RAC2;NCKAP1L
GO_Biological_Process_2023	Lymphocyte Activation Involved In Immune Response (GO:0002285)	2/23	1.616358e-02	1.342820e-01	0	0	1.122959e+01	4.632201e+01	LCP1;CD244
GO_Biological_Process_2023	Neuron Differentiation (GO:0030182)	5/173	1.625935e-02	1.342831e-01	0	0	3.546537e+00	1.460850e+01	WNT2B;SPOCK1;ACSL4;RUNX2;TGFBR1
GO_Biological_Process_2023	G1/S Transition Of Mitotic Cell Cycle (GO:0000082)	3/63	1.650851e-02	1.355435e-01	0	0	5.919162e+00	2.429153e+01	MYC;BACH1;CDK14
GO_Biological_Process_2023	ERK1 And ERK2 Cascade (GO:0070371)	2/24	1.753564e-02	1.398866e-01	0	0	1.071861e+01	4.334093e+01	MYC;MT3
GO_Biological_Process_2023	Fc-gamma Receptor Signaling Pathway (GO:0038094)	2/24	1.753564e-02	1.398866e-01	0	0	1.071861e+01	4.334093e+01	FCER1G;SYK
GO_Biological_Process_2023	Negative Regulation Of Ossification (GO:0030279)	2/24	1.753564e-02	1.398866e-01	0	0	1.071861e+01	4.334093e+01	SRGN;CHSY1
GO_Biological_Process_2023	Positive Regulation Of BMP Signaling Pathway (GO:0030513)	2/24	1.753564e-02	1.398866e-01	0	0	1.071861e+01	4.334093e+01	CDH5;SULF1
GO_Biological_Process_2023	Dicarboxylic Acid Transport (GO:0006835)	2/24	1.753564e-02	1.398866e-01	0	0	1.071861e+01	4.334093e+01	SLC13A3;SLC13A5
GO_Biological_Process_2023	Protein Processing (GO:0016485)	4/117	1.778533e-02	1.410769e-01	0	0	4.204499e+00	1.694153e+01	SRGN;ADAMTS3;MASP1;PCSK5
GO_Biological_Process_2023	Positive Regulation Of ERK1 And ERK2 Cascade (GO:0070374)	5/179	1.856001e-02	1.430821e-01	0	0	3.423197e+00	1.364742e+01	PTPRC;PDGFC;CHI3L1;MT3;ICAM1
GO_Biological_Process_2023	Negative Regulation Of Endopeptidase Activity (GO:0010951)	3/66	1.867659e-02	1.430821e-01	0	0	5.636441e+00	2.243577e+01	SERPINE2;SPOCK1;MT3
GO_Biological_Process_2023	Cellular Response To Tumor Necrosis Factor (GO:0071356)	4/119	1.880503e-02	1.430821e-01	0	0	4.130959e+00	1.641490e+01	DCSTAMP;CHI3L1;HAS2;ADAMTS12
GO_Biological_Process_2023	Positive Regulation Of Angiogenesis (GO:0045766)	4/119	1.880503e-02	1.430821e-01	0	0	4.130959e+00	1.641490e+01	CDH5;VASH2;PIK3CD;CHI3L1
GO_Biological_Process_2023	Regulation Of Chondrocyte Differentiation (GO:0032330)	2/25	1.895533e-02	1.430821e-01	0	0	1.025207e+01	4.065633e+01	ADAMTS12;TGFBR1
GO_Biological_Process_2023	Regulation Of Neutrophil Chemotaxis (GO:0090022)	2/25	1.895533e-02	1.430821e-01	0	0	1.025207e+01	4.065633e+01	RAC2;NCKAP1L
GO_Biological_Process_2023	Regulation Of Platelet Aggregation (GO:0090330)	2/25	1.895533e-02	1.430821e-01	0	0	1.025207e+01	4.065633e+01	SERPINE2;SYK
GO_Biological_Process_2023	Vesicle Cargo Loading (GO:0035459)	2/25	1.895533e-02	1.430821e-01	0	0	1.025207e+01	4.065633e+01	SEC23A;SEC24D
GO_Biological_Process_2023	Proteoglycan Metabolic Process (GO:0006029)	2/25	1.895533e-02	1.430821e-01	0	0	1.025207e+01	4.065633e+01	CHST11;SULF1
GO_Biological_Process_2023	Negative Regulation Of Endothelial Cell Apoptotic Process (GO:2000352)	2/26	2.042173e-02	1.509058e-01	0	0	9.824405e+00	3.822829e+01	CDH5;ICAM1
GO_Biological_Process_2023	Fc Receptor Signaling Pathway (GO:0038093)	2/26	2.042173e-02	1.509058e-01	0	0	9.824405e+00	3.822829e+01	FCER1G;SYK
GO_Biological_Process_2023	Cell-Cell Adhesion Mediated By Cadherin (GO:0044331)	2/26	2.042173e-02	1.509058e-01	0	0	9.824405e+00	3.822829e+01	CDH5;CDH11
GO_Biological_Process_2023	Regulation Of Cardiac Muscle Cell Contraction (GO:0086004)	2/26	2.042173e-02	1.509058e-01	0	0	9.824405e+00	3.822829e+01	GJA5;STC1
GO_Biological_Process_2023	Positive Regulation Of Phosphatidylinositol 3-Kinase Signaling (GO:0014068)	3/69	2.099510e-02	1.543305e-01	0	0	5.379423e+00	2.078322e+01	PDGFC;FN1;PIK3AP1
GO_Biological_Process_2023	Sulfur Compound Biosynthetic Process (GO:0044272)	3/70	2.180144e-02	1.563212e-01	0	0	5.298865e+00	2.027229e+01	CHST11;CHSY1;CDO1
GO_Biological_Process_2023	Positive Regulation Of Gene Expression (GO:0010628)	9/480	2.181330e-02	1.563212e-01	0	0	2.297622e+00	8.788947e+00	CDH5;SFRP4;SPI1;MYC;FN1;PIK3CD;MT3;TGFBR1;LAMTOR5
GO_Biological_Process_2023	Activation Of Phospholipase C Activity (GO:0007202)	2/27	2.193395e-02	1.563212e-01	0	0	9.430952e+00	3.602359e+01	SELE;PLCB2
GO_Biological_Process_2023	Positive Regulation Of TORC1 Signaling (GO:1904263)	2/27	2.193395e-02	1.563212e-01	0	0	9.430952e+00	3.602359e+01	GPR137B;LAMTOR5
GO_Biological_Process_2023	Respiratory Tube Development (GO:0030323)	2/27	2.193395e-02	1.563212e-01	0	0	9.430952e+00	3.602359e+01	CHI3L1;PCSK5
GO_Biological_Process_2023	Positive Regulation Of Immune System Process (GO:0002684)	2/27	2.193395e-02	1.563212e-01	0	0	9.430952e+00	3.602359e+01	PIK3CD;NCKAP1L
GO_Biological_Process_2023	Cell-Cell Junction Assembly (GO:0007043)	3/71	2.262454e-02	1.604286e-01	0	0	5.220676e+00	1.977968e+01	CDH5;GJA5;CDH11
GO_Biological_Process_2023	Cellular Response To Oxygen-Containing Compound (GO:1901701)	8/406	2.303892e-02	1.616743e-01	0	0	2.411068e+00	9.091100e+00	CD274;ABCB4;AKAP6;LCP1;CCR5;SLC13A5;MT3;LAMTOR5
GO_Biological_Process_2023	Regulation Of Response To External Stimulus (GO:0032101)	4/127	2.324261e-02	1.616743e-01	0	0	3.860711e+00	1.452310e+01	CXCR4;ADAMTS12;PIK3AP1;SELE
GO_Biological_Process_2023	Regulation Of Tumor Necrosis Factor Production (GO:0032680)	4/127	2.324261e-02	1.616743e-01	0	0	3.860711e+00	1.452310e+01	CD84;PTPRC;SYK;LCP1
GO_Biological_Process_2023	Regulation Of Platelet Activation (GO:0010543)	2/28	2.349113e-02	1.616743e-01	0	0	9.067766e+00	3.401439e+01	FCER1G;SYK
GO_Biological_Process_2023	Cell-Substrate Junction Assembly (GO:0007044)	2/28	2.349113e-02	1.616743e-01	0	0	9.067766e+00	3.401439e+01	CDH11;FN1
GO_Biological_Process_2023	Hematopoietic Progenitor Cell Differentiation (GO:0002244)	2/28	2.349113e-02	1.616743e-01	0	0	9.067766e+00	3.401439e+01	PTPRC;SP7
GO_Biological_Process_2023	Positive Regulation Of B Cell Proliferation (GO:0030890)	2/29	2.509240e-02	1.692484e-01	0	0	8.731481e+00	3.217717e+01	PTPRC;NCKAP1L
GO_Biological_Process_2023	Chondrocyte Differentiation (GO:0002062)	2/29	2.509240e-02	1.692484e-01	0	0	8.731481e+00	3.217717e+01	WNT2B;SULF1
GO_Biological_Process_2023	Response To Alcohol (GO:0097305)	2/29	2.509240e-02	1.692484e-01	0	0	8.731481e+00	3.217717e+01	CCR5;TGFBR1
GO_Biological_Process_2023	Heterotypic Cell-Cell Adhesion (GO:0034113)	2/29	2.509240e-02	1.692484e-01	0	0	8.731481e+00	3.217717e+01	ITGB3;ITGB2
GO_Biological_Process_2023	Positive Regulation Of Lymphocyte Proliferation (GO:0050671)	3/74	2.519438e-02	1.692484e-01	0	0	4.999325e+00	1.840319e+01	CD274;PTPRC;NCKAP1L
GO_Biological_Process_2023	Negative Regulation Of Myeloid Leukocyte Differentiation (GO:0002762)	2/30	2.673691e-02	1.743699e-01	0	0	8.419218e+00	3.049197e+01	MYC;GPR137B
GO_Biological_Process_2023	Regulation Of Macrophage Derived Foam Cell Differentiation (GO:0010743)	2/30	2.673691e-02	1.743699e-01	0	0	8.419218e+00	3.049197e+01	ITGB3;LCP1
GO_Biological_Process_2023	Artery Morphogenesis (GO:0048844)	2/30	2.673691e-02	1.743699e-01	0	0	8.419218e+00	3.049197e+01	GJA5;TGFBR1
GO_Biological_Process_2023	Regulation Of Vasculature Development (GO:1901342)	2/30	2.673691e-02	1.743699e-01	0	0	8.419218e+00	3.049197e+01	PLXND1;VASH2
GO_Biological_Process_2023	Embryonic Skeletal System Morphogenesis (GO:0048704)	2/30	2.673691e-02	1.743699e-01	0	0	8.419218e+00	3.049197e+01	COL2A1;TGFBR1
GO_Biological_Process_2023	Positive Regulation Of Phosphate Metabolic Process (GO:0045937)	2/30	2.673691e-02	1.743699e-01	0	0	8.419218e+00	3.049197e+01	NCKAP1L;CD244
GO_Biological_Process_2023	Negative Regulation Of Signal Transduction (GO:0009968)	6/267	2.682614e-02	1.743699e-01	0	0	2.743061e+00	9.925434e+00	SFRP4;PTPRC;WIF1;ADAMTS12;SULF1;DACT1
GO_Biological_Process_2023	Positive Regulation Of Interleukin-6 Production (GO:0032755)	3/76	2.699131e-02	1.746350e-01	0	0	4.861865e+00	1.756223e+01	SYK;NOS2;LCP1
GO_Biological_Process_2023	Regulation Of T Cell Proliferation (GO:0042129)	3/77	2.791484e-02	1.797614e-01	0	0	4.795922e+00	1.716267e+01	CD274;PTPRC;NCKAP1L
GO_Biological_Process_2023	Regulation Of Macrophage Activation (GO:0043030)	2/31	2.842382e-02	1.797614e-01	0	0	8.128489e+00	2.894171e+01	CD84;GPR137B
GO_Biological_Process_2023	Central Nervous System Neuron Differentiation (GO:0021953)	2/31	2.842382e-02	1.797614e-01	0	0	8.128489e+00	2.894171e+01	SPOCK1;MDGA1
GO_Biological_Process_2023	Endodermal Cell Differentiation (GO:0035987)	2/31	2.842382e-02	1.797614e-01	0	0	8.128489e+00	2.894171e+01	ITGB2;FN1
GO_Biological_Process_2023	Positive Regulation Of Leukocyte Migration (GO:0002687)	2/31	2.842382e-02	1.797614e-01	0	0	8.128489e+00	2.894171e+01	NCKAP1L;ICAM1
GO_Biological_Process_2023	Transition Metal Ion Transport (GO:0000041)	2/32	3.015229e-02	1.898377e-01	0	0	7.857143e+00	2.751174e+01	SLC41A2;MT3
GO_Biological_Process_2023	Regulation Of MAPK Cascade (GO:0043408)	5/204	3.042101e-02	1.906745e-01	0	0	2.989341e+00	1.044064e+01	DUSP4;PTPRC;SYK;FN1;TGFBR1
GO_Biological_Process_2023	Regulation Of Gene Expression (GO:0010468)	16/1127	3.078112e-02	1.920742e-01	0	0	1.750523e+00	6.093315e+00	SPI1;PEG3;NOS2;FN1;PIK3CD;HOXD13;BACH1;MT3;TGFBR1;CDH5;SFRP4;PTPRC;MYC;BCL6B;NFKBIZ;LAMTOR5
GO_Biological_Process_2023	Activation Of Protein Kinase Activity (GO:0032147)	3/81	3.177547e-02	1.974016e-01	0	0	4.549056e+00	1.568997e+01	ITGB3;CHI3L1;MT3
GO_Biological_Process_2023	Negative Regulation Of Epithelial Cell Migration (GO:0010633)	2/33	3.192150e-02	1.974352e-01	0	0	7.603303e+00	2.618939e+01	STC1;ADAMTS9
GO_Biological_Process_2023	Regulation Of Phosphorylation (GO:0042325)	3/82	3.278210e-02	2.009872e-01	0	0	4.491245e+00	1.535051e+01	CDH5;FN1;NCKAP1L
GO_Biological_Process_2023	Cellular Response To Organic Substance (GO:0071310)	3/82	3.278210e-02	2.009872e-01	0	0	4.491245e+00	1.535051e+01	SYK;CXCR4;AKAP6
GO_Biological_Process_2023	Embryonic Skeletal System Development (GO:0048706)	2/34	3.373065e-02	2.050123e-01	0	0	7.365327e+00	2.496366e+01	SULF1;PCSK5
GO_Biological_Process_2023	Superoxide Metabolic Process (GO:0006801)	2/34	3.373065e-02	2.050123e-01	0	0	7.365327e+00	2.496366e+01	NOS2;MT3
GO_Biological_Process_2023	Regulation Of Cysteine-Type Endopeptidase Activity Involved In Apoptotic Process (GO:0043281)	3/84	3.484486e-02	2.051387e-01	0	0	4.379907e+00	1.470269e+01	SYK;MYC;LAMTOR5
GO_Biological_Process_2023	Adherens Junction Organization (GO:0034332)	2/35	3.557894e-02	2.051387e-01	0	0	7.141775e+00	2.382497e+01	CDH5;CDH11
GO_Biological_Process_2023	Regulation Of Cardiac Muscle Contraction (GO:0055117)	2/35	3.557894e-02	2.051387e-01	0	0	7.141775e+00	2.382497e+01	GJA5;STC1
GO_Biological_Process_2023	Positive Regulation Of Intracellular Signal Transduction (GO:1902533)	9/525	3.578727e-02	2.051387e-01	0	0	2.092373e+00	6.967944e+00	PTPRC;NEK6;PDGFC;FN1;PIK3CD;CHI3L1;PIK3AP1;TGFBR1;LAMTOR5
GO_Biological_Process_2023	Dephosphorylation (GO:0016311)	4/147	3.692885e-02	2.051387e-01	0	0	3.317381e+00	1.094325e+01	DUSP4;PTPRC;PPM1H;ALPL
GO_Biological_Process_2023	Negative Regulation Of Angiogenesis (GO:0016525)	3/86	3.697332e-02	2.051387e-01	0	0	4.273934e+00	1.409355e+01	PDE3B;SULF1;ADAMTS9
GO_Biological_Process_2023	COPII-coated Vesicle Budding (GO:0090114)	2/36	3.746559e-02	2.051387e-01	0	0	6.931373e+00	2.276493e+01	SEC23A;SEC24D
GO_Biological_Process_2023	Regulation Of Erythrocyte Differentiation (GO:0045646)	2/36	3.746559e-02	2.051387e-01	0	0	6.931373e+00	2.276493e+01	SPI1;NCKAP1L
GO_Biological_Process_2023	Negative Regulation Of Sequestering Of Calcium Ion (GO:0051283)	2/36	3.746559e-02	2.051387e-01	0	0	6.931373e+00	2.276493e+01	PTPRC;PLCB2
GO_Biological_Process_2023	Regulation Of Receptor Internalization (GO:0002090)	2/36	3.746559e-02	2.051387e-01	0	0	6.931373e+00	2.276493e+01	SFRP4;SELE
GO_Biological_Process_2023	Substrate Adhesion-Dependent Cell Spreading (GO:0034446)	2/36	3.746559e-02	2.051387e-01	0	0	6.931373e+00	2.276493e+01	ITGB3;FN1
GO_Biological_Process_2023	Positive Regulation Of Phospholipase C Activity (GO:0010863)	2/36	3.746559e-02	2.051387e-01	0	0	6.931373e+00	2.276493e+01	SELE;PLCB2
GO_Biological_Process_2023	Lytic Vacuole Organization (GO:0080171)	2/36	3.746559e-02	2.051387e-01	0	0	6.931373e+00	2.276493e+01	GNPTAB;ARSB
GO_Biological_Process_2023	Positive Regulation Of Cell Adhesion (GO:0045785)	3/88	3.916709e-02	2.051387e-01	0	0	4.172948e+00	1.352001e+01	IBSP;SYK;NCKAP1L
GO_Biological_Process_2023	Negative Regulation Of Endothelial Cell Migration (GO:0010596)	2/37	3.938980e-02	2.051387e-01	0	0	6.732993e+00	2.177617e+01	STC1;ADAMTS9
GO_Biological_Process_2023	Negative Regulation Of Stress-Activated MAPK Cascade (GO:0032873)	2/37	3.938980e-02	2.051387e-01	0	0	6.732993e+00	2.177617e+01	MYC;DACT1
GO_Biological_Process_2023	Aortic Valve Morphogenesis (GO:0003180)	2/37	3.938980e-02	2.051387e-01	0	0	6.732993e+00	2.177617e+01	CDH11;NFATC1
GO_Biological_Process_2023	Regulation Of Ossification (GO:0030278)	2/37	3.938980e-02	2.051387e-01	0	0	6.732993e+00	2.177617e+01	CHSY1;SGMS2
GO_Biological_Process_2023	Ventricular Septum Development (GO:0003281)	2/37	3.938980e-02	2.051387e-01	0	0	6.732993e+00	2.177617e+01	GJA5;TGFBR1
GO_Biological_Process_2023	Negative Regulation Of Epithelial Cell Apoptotic Process (GO:1904036)	2/38	4.135083e-02	2.051387e-01	0	0	6.545635e+00	2.085219e+01	CDH5;ICAM1
GO_Biological_Process_2023	G2/M Transition Of Mitotic Cell Cycle (GO:0000086)	2/38	4.135083e-02	2.051387e-01	0	0	6.545635e+00	2.085219e+01	BACH1;CDK14
GO_Biological_Process_2023	Calcium-Dependent Cell-Cell Adhesion Via Plasma Membrane Cell Adhesion Molecules (GO:0016339)	2/38	4.135083e-02	2.051387e-01	0	0	6.545635e+00	2.085219e+01	CDH5;CDH11
GO_Biological_Process_2023	Regulation Of Peptidyl-Tyrosine Phosphorylation (GO:0050730)	3/90	4.142571e-02	2.051387e-01	0	0	4.076605e+00	1.297931e+01	PTPRC;ITGB3;ITGB2
GO_Biological_Process_2023	Regulation Of Phosphatidylinositol 3-Kinase Signaling (GO:0014066)	3/90	4.142571e-02	2.051387e-01	0	0	4.076605e+00	1.297931e+01	PDGFC;FN1;PIK3AP1
GO_Biological_Process_2023	B Cell Chemotaxis (GO:0035754)	1/5	4.178751e-02	2.051387e-01	0	0	2.932840e+01	9.312231e+01	PIK3CD
GO_Biological_Process_2023	Negative Regulation Of Mast Cell Activation (GO:0033004)	1/5	4.178751e-02	2.051387e-01	0	0	2.932840e+01	9.312231e+01	CD84
GO_Biological_Process_2023	Negative Regulation Of Morphogenesis Of An Epithelium (GO:1905331)	1/5	4.178751e-02	2.051387e-01	0	0	2.932840e+01	9.312231e+01	SULF1
GO_Biological_Process_2023	Regulation Of Guanylate Cyclase Activity (GO:0031282)	1/5	4.178751e-02	2.051387e-01	0	0	2.932840e+01	9.312231e+01	NOS2
GO_Biological_Process_2023	Regulation Of Hydrogen Peroxide Metabolic Process (GO:0010310)	1/5	4.178751e-02	2.051387e-01	0	0	2.932840e+01	9.312231e+01	RAC2
GO_Biological_Process_2023	Negative Regulation Of Protein Localization To Chromatin (GO:0120186)	1/5	4.178751e-02	2.051387e-01	0	0	2.932840e+01	9.312231e+01	SPI1
GO_Biological_Process_2023	Regulation Of Keratinocyte Apoptotic Process (GO:1902172)	1/5	4.178751e-02	2.051387e-01	0	0	2.932840e+01	9.312231e+01	SFRP4
GO_Biological_Process_2023	Regulation Of Monoatomic Anion Transport (GO:0044070)	1/5	4.178751e-02	2.051387e-01	0	0	2.932840e+01	9.312231e+01	STC1
GO_Biological_Process_2023	Regulation Of Neutrophil Activation (GO:1902563)	1/5	4.178751e-02	2.051387e-01	0	0	2.932840e+01	9.312231e+01	SYK
GO_Biological_Process_2023	Neutrophil Extravasation (GO:0072672)	1/5	4.178751e-02	2.051387e-01	0	0	2.932840e+01	9.312231e+01	PIK3CD
GO_Biological_Process_2023	Notochord Development (GO:0030903)	1/5	4.178751e-02	2.051387e-01	0	0	2.932840e+01	9.312231e+01	COL2A1
GO_Biological_Process_2023	Regulation Of Superoxide Metabolic Process (GO:0090322)	1/5	4.178751e-02	2.051387e-01	0	0	2.932840e+01	9.312231e+01	SYK
GO_Biological_Process_2023	Regulation Of Ventricular Cardiac Muscle Cell Membrane Depolarization (GO:0060373)	1/5	4.178751e-02	2.051387e-01	0	0	2.932840e+01	9.312231e+01	GJA5
GO_Biological_Process_2023	Chemokine (C-X-C Motif) Ligand 12 Signaling Pathway (GO:0038146)	1/5	4.178751e-02	2.051387e-01	0	0	2.932840e+01	9.312231e+01	CXCR4
GO_Biological_Process_2023	Chondrocyte Development (GO:0002063)	1/5	4.178751e-02	2.051387e-01	0	0	2.932840e+01	9.312231e+01	SULF1
GO_Biological_Process_2023	Response To Lithium Ion (GO:0010226)	1/5	4.178751e-02	2.051387e-01	0	0	2.932840e+01	9.312231e+01	SLC13A5
GO_Biological_Process_2023	Response To Testosterone (GO:0033574)	1/5	4.178751e-02	2.051387e-01	0	0	2.932840e+01	9.312231e+01	SPP1
GO_Biological_Process_2023	Positive Regulation Of Cholesterol Storage (GO:0010886)	1/5	4.178751e-02	2.051387e-01	0	0	2.932840e+01	9.312231e+01	LCP1
GO_Biological_Process_2023	Positive Regulation Of Endothelial Cell Development (GO:1901552)	1/5	4.178751e-02	2.051387e-01	0	0	2.932840e+01	9.312231e+01	CDH5
GO_Biological_Process_2023	Positive Regulation Of Establishment Of Endothelial Barrier (GO:1903142)	1/5	4.178751e-02	2.051387e-01	0	0	2.932840e+01	9.312231e+01	CDH5
GO_Biological_Process_2023	Sphingomyelin Biosynthetic Process (GO:0006686)	1/5	4.178751e-02	2.051387e-01	0	0	2.932840e+01	9.312231e+01	SGMS2
GO_Biological_Process_2023	Positive Regulation Of Intrinsic Apoptotic Signaling Pathway By P53 Class Mediator (GO:1902255)	1/5	4.178751e-02	2.051387e-01	0	0	2.932840e+01	9.312231e+01	MYC
GO_Biological_Process_2023	Toll-Like Receptor 9 Signaling Pathway (GO:0034162)	1/5	4.178751e-02	2.051387e-01	0	0	2.932840e+01	9.312231e+01	PIK3AP1
GO_Biological_Process_2023	Ventricular Compact Myocardium Morphogenesis (GO:0003223)	1/5	4.178751e-02	2.051387e-01	0	0	2.932840e+01	9.312231e+01	TGFBR1
GO_Biological_Process_2023	Positive Regulation Of Podosome Assembly (GO:0071803)	1/5	4.178751e-02	2.051387e-01	0	0	2.932840e+01	9.312231e+01	LCP1
GO_Biological_Process_2023	Positive Regulation Of Pyruvate Dehydrogenase Activity (GO:1904184)	1/5	4.178751e-02	2.051387e-01	0	0	2.932840e+01	9.312231e+01	PPM1H
